Time[s],Anterior(+)/posterior(-) tilt,Lateral tilt left(-)/right(+),Rotation left(+)/right(-)
3.39,0.012,-1.414,-8.921,
3.4,-0.368,-1.49,-8.885,
3.41,-0.713,-1.527,-8.844,
3.42,-1.004,-1.584,-8.811,
3.43,-1.235,-1.7,-8.794,
3.44,-1.399,-1.877,-8.792,
3.45,-1.485,-2.087,-8.801,
3.46,-1.482,-2.29,-8.822,
3.47,-1.394,-2.455,-8.862,
3.48,-1.243,-2.57,-8.932,
3.49,-1.053,-2.637,-9.039,
3.5,-0.831,-2.659,-9.189,
3.51,-0.557,-2.624,-9.386,
3.52,-0.175,-2.506,-9.637,
3.53,0.394,-2.281,-9.95,
3.54,1.206,-1.95,-10.326,
3.55,2.249,-1.546,-10.761,
3.56,3.411,-1.13,-11.243,
3.57,4.526,-0.759,-11.753,
3.58,5.454,-0.462,-12.256,
3.59,6.131,-0.232,-12.706,
3.6,6.568,-0.04,-13.047,
3.61,6.807,0.145,-13.229,
3.62,6.884,0.338,-13.225,
3.63,6.814,0.528,-13.04,
3.64,6.587,0.685,-12.709,
3.65,6.182,0.774,-12.286,
3.66,5.595,0.772,-11.828,
3.67,4.851,0.679,-11.379,
3.68,4.014,0.516,-10.968,
3.69,3.166,0.321,-10.612,
3.7,2.391,0.129,-10.317,
3.71,1.747,-0.034,-10.088,
3.72,1.262,-0.159,-9.925,
3.73,0.932,-0.247,-9.826,
3.74,0.734,-0.311,-9.783,
3.75,0.636,-0.359,-9.787,
3.76,0.62,-0.396,-9.829,
3.77,0.685,-0.415,-9.898,
3.78,0.835,-0.407,-9.985,
3.79,1.069,-0.36,-10.081,
3.8,1.37,-0.275,-10.176,
3.81,1.703,-0.161,-10.262,
3.82,2.026,-0.039,-10.333,
3.83,2.299,0.069,-10.387,
3.84,2.497,0.147,-10.421,
3.85,2.607,0.19,-10.436,
3.86,2.628,0.199,-10.435,
3.87,2.569,0.182,-10.425,
3.88,2.435,0.146,-10.415,
3.89,2.23,0.095,-10.413,
3.9,1.945,0.03,-10.424,
3.91,1.565,-0.051,-10.447,
3.92,1.075,-0.153,-10.483,
3.93,0.487,-0.276,-10.532,
3.94,-0.16,-0.417,-10.596,
3.95,-0.804,-0.564,-10.674,
3.96,-1.383,-0.701,-10.758,
3.97,-1.856,-0.815,-10.833,
3.98,-2.211,-0.896,-10.886,
3.99,-2.46,-0.943,-10.906,
4,-2.628,-0.959,-10.891,
4.01,-2.747,-0.952,-10.848,
4.02,-2.849,-0.932,-10.787,
4.03,-2.963,-0.91,-10.72,
4.04,-3.115,-0.895,-10.655,
4.05,-3.322,-0.899,-10.597,
4.06,-3.584,-0.931,-10.551,
4.07,-3.885,-0.995,-10.517,
4.08,-4.197,-1.09,-10.498,
4.09,-4.492,-1.209,-10.492,
4.1,-4.746,-1.341,-10.497,
4.11,-4.948,-1.473,-10.509,
4.12,-5.094,-1.595,-10.522,
4.13,-5.185,-1.697,-10.531,
4.14,-5.224,-1.775,-10.532,
4.15,-5.219,-1.827,-10.523,
4.16,-5.175,-1.855,-10.507,
4.17,-5.101,-1.861,-10.486,
4.18,-5,-1.85,-10.462,
4.19,-4.874,-1.823,-10.437,
4.2,-4.72,-1.784,-10.414,
4.21,-4.529,-1.733,-10.393,
4.22,-4.291,-1.67,-10.375,
4.23,-4,-1.594,-10.363,
4.24,-3.65,-1.506,-10.357,
4.25,-3.247,-1.407,-10.357,
4.26,-2.805,-1.299,-10.365,
4.27,-2.342,-1.187,-10.379,
4.28,-1.884,-1.076,-10.397,
4.29,-1.454,-0.973,-10.419,
4.3,-1.07,-0.882,-10.444,
4.31,-0.747,-0.805,-10.473,
4.32,-0.491,-0.744,-10.505,
4.33,-0.301,-0.698,-10.541,
4.34,-0.172,-0.663,-10.578,
4.35,-0.091,-0.638,-10.613,
4.36,-0.043,-0.619,-10.644,
4.37,-0.01,-0.602,-10.667,
4.38,0.022,-0.585,-10.681,
4.39,0.064,-0.567,-10.687,
4.4,0.123,-0.546,-10.685,
4.41,0.2,-0.523,-10.678,
4.42,0.297,-0.497,-10.669,
4.43,0.41,-0.469,-10.661,
4.44,0.537,-0.439,-10.655,
4.45,0.675,-0.408,-10.654,
4.46,0.819,-0.377,-10.658,
4.47,0.965,-0.345,-10.666,
4.48,1.109,-0.314,-10.678,
4.49,1.246,-0.285,-10.69,
4.5,1.37,-0.259,-10.702,
4.51,1.479,-0.237,-10.71,
4.52,1.571,-0.219,-10.713,
4.53,1.647,-0.206,-10.714,
4.54,1.711,-0.196,-10.712,
4.55,1.766,-0.19,-10.709,
4.56,1.817,-0.185,-10.709,
4.57,1.869,-0.182,-10.712,
4.58,1.925,-0.179,-10.72,
4.59,1.986,-0.175,-10.733,
4.6,2.052,-0.171,-10.751,
4.61,2.125,-0.165,-10.772,
4.62,2.202,-0.159,-10.794,
4.63,2.282,-0.151,-10.817,
4.64,2.363,-0.143,-10.838,
4.65,2.441,-0.135,-10.858,
4.66,2.515,-0.128,-10.875,
4.67,2.584,-0.122,-10.889,
4.68,2.649,-0.117,-10.902,
4.69,2.71,-0.113,-10.913,
4.7,2.769,-0.11,-10.924,
4.71,2.83,-0.108,-10.934,
4.72,2.892,-0.108,-10.945,
4.73,2.957,-0.109,-10.957,
4.74,3.021,-0.111,-10.971,
4.75,3.086,-0.114,-10.986,
4.76,3.149,-0.119,-11.004,
4.77,3.21,-0.125,-11.025,
4.78,3.268,-0.133,-11.05,
4.79,3.322,-0.141,-11.078,
4.8,3.374,-0.151,-11.108,
4.81,3.422,-0.161,-11.139,
4.82,3.466,-0.172,-11.17,
4.83,3.506,-0.184,-11.197,
4.84,3.543,-0.195,-11.22,
4.85,3.576,-0.206,-11.237,
4.86,3.604,-0.216,-11.248,
4.87,3.628,-0.225,-11.254,
4.88,3.648,-0.232,-11.254,
4.89,3.662,-0.238,-11.249,
4.9,3.673,-0.243,-11.241,
4.91,3.682,-0.247,-11.231,
4.92,3.69,-0.249,-11.218,
4.93,3.701,-0.251,-11.204,
4.94,3.716,-0.25,-11.19,
4.95,3.737,-0.248,-11.176,
4.96,3.764,-0.242,-11.163,
4.97,3.798,-0.234,-11.15,
4.98,3.836,-0.223,-11.137,
4.99,3.875,-0.211,-11.123,
5,3.914,-0.199,-11.108,
5.01,3.949,-0.188,-11.092,
5.02,3.98,-0.18,-11.076,
5.03,4.005,-0.175,-11.061,
5.04,4.024,-0.173,-11.05,
5.05,4.036,-0.173,-11.044,
5.06,4.043,-0.175,-11.043,
5.07,4.043,-0.178,-11.047,
5.08,4.04,-0.18,-11.055,
5.09,4.035,-0.18,-11.064,
5.1,4.031,-0.177,-11.073,
5.11,4.031,-0.17,-11.077,
5.12,4.037,-0.156,-11.076,
5.13,4.046,-0.137,-11.068,
5.14,4.058,-0.112,-11.051,
5.15,4.068,-0.082,-11.028,
5.16,4.073,-0.05,-10.999,
5.17,4.075,-0.019,-10.97,
5.18,4.074,0.009,-10.946,
5.19,4.074,0.032,-10.931,
5.2,4.077,0.048,-10.931,
5.21,4.087,0.058,-10.945,
5.22,4.101,0.062,-10.972,
5.23,4.119,0.062,-11.01,
5.24,4.139,0.059,-11.054,
5.25,4.157,0.054,-11.099,
5.26,4.175,0.046,-11.142,
5.27,4.192,0.037,-11.179,
5.28,4.21,0.027,-11.209,
5.29,4.23,0.016,-11.23,
5.3,4.252,0.006,-11.244,
5.31,4.277,-0.003,-11.251,
5.32,4.302,-0.011,-11.252,
5.33,4.327,-0.016,-11.247,
5.34,4.351,-0.02,-11.237,
5.35,4.375,-0.021,-11.223,
5.36,4.398,-0.02,-11.207,
5.37,4.42,-0.016,-11.189,
5.38,4.441,-0.011,-11.171,
5.39,4.46,-0.005,-11.154,
5.4,4.477,0.002,-11.139,
5.41,4.492,0.009,-11.125,
5.42,4.508,0.016,-11.112,
5.43,4.524,0.024,-11.098,
5.44,4.542,0.031,-11.083,
5.45,4.559,0.038,-11.067,
5.46,4.574,0.044,-11.051,
5.47,4.585,0.049,-11.036,
5.48,4.592,0.054,-11.024,
5.49,4.595,0.059,-11.016,
5.5,4.597,0.063,-11.013,
5.51,4.6,0.064,-11.016,
5.52,4.605,0.064,-11.025,
5.53,4.613,0.063,-11.039,
5.54,4.624,0.061,-11.056,
5.55,4.636,0.059,-11.075,
5.56,4.648,0.06,-11.094,
5.57,4.658,0.062,-11.113,
5.58,4.665,0.066,-11.13,
5.59,4.669,0.072,-11.147,
5.6,4.671,0.079,-11.163,
5.61,4.67,0.086,-11.178,
5.62,4.671,0.092,-11.191,
5.63,4.674,0.096,-11.205,
5.64,4.682,0.098,-11.218,
5.65,4.696,0.099,-11.232,
5.66,4.717,0.1,-11.246,
5.67,4.743,0.1,-11.26,
5.68,4.77,0.1,-11.273,
5.69,4.791,0.101,-11.285,
5.7,4.801,0.104,-11.298,
5.71,4.793,0.108,-11.311,
5.72,4.765,0.112,-11.326,
5.73,4.719,0.115,-11.345,
5.74,4.661,0.114,-11.371,
5.75,4.6,0.111,-11.404,
5.76,4.544,0.105,-11.445,
5.77,4.496,0.097,-11.489,
5.78,4.453,0.089,-11.532,
5.79,4.41,0.082,-11.567,
5.8,4.36,0.076,-11.589,
5.81,4.3,0.072,-11.594,
5.82,4.23,0.07,-11.582,
5.83,4.154,0.07,-11.558,
5.84,4.078,0.071,-11.527,
5.85,4.009,0.072,-11.497,
5.86,3.948,0.071,-11.474,
5.87,3.897,0.066,-11.462,
5.88,3.858,0.054,-11.465,
5.89,3.831,0.035,-11.485,
5.9,3.821,0.01,-11.521,
5.91,3.83,-0.016,-11.572,
5.92,3.863,-0.04,-11.636,
5.93,3.919,-0.058,-11.707,
5.94,3.994,-0.067,-11.781,
5.95,4.083,-0.066,-11.85,
5.96,4.175,-0.057,-11.91,
5.97,4.261,-0.042,-11.956,
5.98,4.333,-0.023,-11.987,
5.99,4.386,-0.003,-12.005,
6,4.417,0.018,-12.013,
6.01,4.426,0.037,-12.014,
6.02,4.417,0.053,-12.013,
6.03,4.394,0.063,-12.012,
6.04,4.361,0.065,-12.014,
6.05,4.321,0.06,-12.024,
6.06,4.275,0.046,-12.042,
6.07,4.227,0.024,-12.071,
6.08,4.177,-0.007,-12.11,
6.09,4.126,-0.044,-12.157,
6.1,4.076,-0.086,-12.206,
6.11,4.026,-0.129,-12.254,
6.12,3.975,-0.173,-12.294,
6.13,3.924,-0.215,-12.321,
6.14,3.87,-0.253,-12.333,
6.15,3.813,-0.287,-12.328,
6.16,3.754,-0.319,-12.308,
6.17,3.691,-0.347,-12.276,
6.18,3.626,-0.372,-12.235,
6.19,3.558,-0.395,-12.193,
6.2,3.484,-0.415,-12.154,
6.21,3.403,-0.435,-12.121,
6.22,3.313,-0.453,-12.095,
6.23,3.212,-0.471,-12.075,
6.24,3.103,-0.49,-12.058,
6.25,2.99,-0.509,-12.042,
6.26,2.879,-0.528,-12.027,
6.27,2.775,-0.547,-12.012,
6.28,2.684,-0.565,-11.999,
6.29,2.607,-0.58,-11.989,
6.3,2.546,-0.592,-11.98,
6.31,2.496,-0.602,-11.973,
6.32,2.451,-0.61,-11.97,
6.33,2.401,-0.619,-11.969,
6.34,2.332,-0.63,-11.975,
6.35,2.218,-0.649,-11.988,
6.36,2.02,-0.682,-12.01,
6.37,1.69,-0.737,-12.041,
6.38,1.192,-0.825,-12.079,
6.39,0.526,-0.947,-12.121,
6.4,-0.252,-1.096,-12.164,
6.41,-1.046,-1.258,-12.2,
6.42,-1.763,-1.418,-12.223,
6.43,-2.348,-1.569,-12.227,
6.44,-2.802,-1.712,-12.208,
6.45,-3.158,-1.851,-12.168,
6.46,-3.458,-1.991,-12.112,
6.47,-3.735,-2.132,-12.046,
6.48,-4.004,-2.271,-11.979,
6.49,-4.267,-2.403,-11.92,
6.5,-4.519,-2.522,-11.874,
6.51,-4.755,-2.626,-11.845,
6.52,-4.971,-2.714,-11.832,
6.53,-5.171,-2.788,-11.832,
6.54,-5.357,-2.851,-11.843,
6.55,-5.531,-2.904,-11.858,
6.56,-5.696,-2.952,-11.876,
6.57,-5.848,-2.994,-11.894,
6.58,-5.985,-3.033,-11.909,
6.59,-6.104,-3.069,-11.922,
6.6,-6.205,-3.101,-11.932,
6.61,-6.287,-3.128,-11.937,
6.62,-6.351,-3.151,-11.939,
6.63,-6.397,-3.167,-11.941,
6.64,-6.424,-3.175,-11.942,
6.65,-6.432,-3.177,-11.943,
6.66,-6.427,-3.174,-11.944,
6.67,-6.414,-3.166,-11.943,
6.68,-6.4,-3.156,-11.941,
6.69,-6.391,-3.147,-11.938,
6.7,-6.39,-3.14,-11.938,
6.71,-6.398,-3.135,-11.943,
6.72,-6.411,-3.134,-11.955,
6.73,-6.425,-3.136,-11.974,
6.74,-6.437,-3.14,-11.998,
6.75,-6.442,-3.145,-12.023,
6.76,-6.442,-3.15,-12.045,
6.77,-6.437,-3.154,-12.062,
6.78,-6.429,-3.158,-12.071,
6.79,-6.421,-3.16,-12.073,
6.8,-6.413,-3.16,-12.069,
6.81,-6.408,-3.158,-12.063,
6.82,-6.405,-3.153,-12.056,
6.83,-6.403,-3.147,-12.049,
6.84,-6.403,-3.139,-12.042,
6.85,-6.401,-3.131,-12.034,
6.86,-6.399,-3.122,-12.024,
6.87,-6.393,-3.113,-12.013,
6.88,-6.383,-3.103,-12,
6.89,-6.368,-3.094,-11.985,
6.9,-6.348,-3.084,-11.97,
6.91,-6.322,-3.074,-11.954,
6.92,-6.294,-3.064,-11.94,
6.93,-6.265,-3.052,-11.929,
6.94,-6.237,-3.04,-11.92,
6.95,-6.211,-3.027,-11.914,
6.96,-6.185,-3.013,-11.911,
6.97,-6.158,-2.999,-11.911,
6.98,-6.13,-2.984,-11.914,
6.99,-6.1,-2.97,-11.919,
7,-6.069,-2.956,-11.925,
7.01,-6.038,-2.941,-11.932,
7.02,-6.004,-2.926,-11.937,
7.03,-5.967,-2.909,-11.942,
7.04,-5.925,-2.889,-11.946,
7.05,-5.876,-2.867,-11.948,
7.06,-5.819,-2.841,-11.95,
7.07,-5.75,-2.812,-11.952,
7.08,-5.667,-2.779,-11.954,
7.09,-5.565,-2.741,-11.956,
7.1,-5.446,-2.699,-11.957,
7.11,-5.308,-2.653,-11.955,
7.12,-5.158,-2.604,-11.948,
7.13,-5,-2.555,-11.937,
7.14,-4.838,-2.507,-11.923,
7.15,-4.675,-2.462,-11.906,
7.16,-4.512,-2.419,-11.888,
7.17,-4.348,-2.377,-11.869,
7.18,-4.181,-2.334,-11.849,
7.19,-4.01,-2.288,-11.828,
7.2,-3.833,-2.241,-11.803,
7.21,-3.654,-2.192,-11.775,
7.22,-3.476,-2.142,-11.742,
7.23,-3.306,-2.094,-11.705,
7.24,-3.147,-2.05,-11.668,
7.25,-3.002,-2.011,-11.632,
7.26,-2.873,-1.978,-11.6,
7.27,-2.756,-1.95,-11.576,
7.28,-2.65,-1.925,-11.559,
7.29,-2.549,-1.904,-11.55,
7.3,-2.452,-1.885,-11.545,
7.31,-2.358,-1.867,-11.543,
7.32,-2.267,-1.853,-11.539,
7.33,-2.177,-1.842,-11.534,
7.34,-2.087,-1.834,-11.526,
7.35,-1.995,-1.829,-11.519,
7.36,-1.901,-1.826,-11.513,
7.37,-1.804,-1.824,-11.511,
7.38,-1.704,-1.823,-11.512,
7.39,-1.605,-1.821,-11.516,
7.4,-1.508,-1.819,-11.518,
7.41,-1.415,-1.817,-11.515,
7.42,-1.325,-1.816,-11.504,
7.43,-1.234,-1.814,-11.483,
7.44,-1.141,-1.813,-11.452,
7.45,-1.04,-1.812,-11.411,
