Time[s],Anterior(+)/posterior(-) tilt,Lateral tilt left(-)/right(+),Rotation left(+)/right(-)
1.93,-5.639,1.259,-2.019,
1.94,-5.532,1.222,-2.036,
1.95,-5.422,1.179,-2.055,
1.96,-5.311,1.131,-2.077,
1.97,-5.198,1.075,-2.101,
1.98,-5.082,1.013,-2.126,
1.99,-4.962,0.945,-2.151,
2,-4.839,0.869,-2.174,
2.01,-4.711,0.786,-2.194,
2.02,-4.579,0.695,-2.209,
2.03,-4.444,0.598,-2.217,
2.04,-4.305,0.494,-2.218,
2.05,-4.165,0.383,-2.212,
2.06,-4.023,0.264,-2.198,
2.07,-3.877,0.137,-2.178,
2.08,-3.729,-0.001,-2.151,
2.09,-3.575,-0.151,-2.118,
2.1,-3.418,-0.315,-2.079,
2.11,-3.258,-0.494,-2.034,
2.12,-3.095,-0.689,-1.986,
2.13,-2.93,-0.901,-1.934,
2.14,-2.761,-1.127,-1.878,
2.15,-2.589,-1.367,-1.818,
2.16,-2.412,-1.619,-1.754,
2.17,-2.23,-1.88,-1.683,
2.18,-2.042,-2.148,-1.605,
2.19,-1.851,-2.424,-1.519,
2.2,-1.659,-2.706,-1.424,
2.21,-1.467,-2.995,-1.324,
2.22,-1.279,-3.291,-1.221,
2.23,-1.094,-3.591,-1.119,
2.24,-0.914,-3.891,-1.023,
2.25,-0.736,-4.188,-0.935,
2.26,-0.557,-4.479,-0.854,
2.27,-0.373,-4.765,-0.777,
2.28,-0.181,-5.045,-0.698,
2.29,0.024,-5.32,-0.611,
2.3,0.242,-5.593,-0.512,
2.31,0.472,-5.865,-0.398,
2.32,0.713,-6.138,-0.271,
2.33,0.96,-6.413,-0.137,
2.34,1.21,-6.693,-0.001,
2.35,1.461,-6.976,0.131,
2.36,1.711,-7.261,0.256,
2.37,1.963,-7.547,0.374,
2.38,2.216,-7.83,0.485,
2.39,2.475,-8.11,0.592,
2.4,2.74,-8.386,0.696,
2.41,3.014,-8.656,0.8,
2.42,3.296,-8.922,0.906,
2.43,3.585,-9.182,1.013,
2.44,3.877,-9.438,1.117,
2.45,4.167,-9.69,1.213,
2.46,4.452,-9.938,1.291,
2.47,4.729,-10.184,1.344,
2.48,5,-10.427,1.367,
2.49,5.263,-10.665,1.363,
2.5,5.521,-10.896,1.336,
2.51,5.773,-11.115,1.294,
2.52,6.019,-11.32,1.247,
2.53,6.256,-11.509,1.204,
2.54,6.48,-11.682,1.172,
2.55,6.684,-11.838,1.156,
2.56,6.863,-11.978,1.159,
2.57,7.013,-12.105,1.177,
2.58,7.132,-12.219,1.204,
2.59,7.224,-12.323,1.231,
2.6,7.292,-12.417,1.25,
2.61,7.342,-12.502,1.256,
2.62,7.378,-12.575,1.249,
2.63,7.401,-12.633,1.232,
2.64,7.409,-12.672,1.209,
2.65,7.4,-12.69,1.181,
2.66,7.372,-12.686,1.149,
2.67,7.324,-12.661,1.11,
2.68,7.257,-12.617,1.064,
2.69,7.175,-12.558,1.008,
2.7,7.082,-12.484,0.944,
2.71,6.979,-12.395,0.873,
2.72,6.871,-12.29,0.798,
2.73,6.756,-12.168,0.721,
2.74,6.637,-12.029,0.643,
2.75,6.511,-11.873,0.566,
2.76,6.378,-11.702,0.49,
2.77,6.236,-11.516,0.413,
2.78,6.086,-11.315,0.335,
2.79,5.928,-11.1,0.256,
2.8,5.764,-10.871,0.175,
2.81,5.595,-10.628,0.092,
2.82,5.425,-10.372,0.007,
2.83,5.256,-10.105,-0.082,
2.84,5.09,-9.826,-0.173,
2.85,4.927,-9.538,-0.266,
2.86,4.767,-9.24,-0.358,
2.87,4.611,-8.933,-0.449,
2.88,4.459,-8.618,-0.538,
2.89,4.311,-8.298,-0.624,
2.9,4.168,-7.973,-0.711,
2.91,4.03,-7.645,-0.798,
2.92,3.899,-7.316,-0.886,
2.93,3.774,-6.985,-0.972,
2.94,3.656,-6.654,-1.054,
2.95,3.543,-6.321,-1.128,
2.96,3.435,-5.987,-1.191,
2.97,3.333,-5.654,-1.244,
2.98,3.239,-5.323,-1.29,
2.99,3.155,-4.994,-1.333,
3,3.085,-4.67,-1.379,
3.01,3.032,-4.347,-1.433,
3.02,2.995,-4.023,-1.497,
3.03,2.969,-3.693,-1.566,
3.04,2.95,-3.352,-1.633,
3.05,2.933,-2.996,-1.69,
3.06,2.914,-2.624,-1.731,
3.07,2.899,-2.237,-1.754,
3.08,2.895,-1.839,-1.761,
3.09,2.912,-1.438,-1.753,
3.1,2.958,-1.042,-1.732,
3.11,3.036,-0.661,-1.702,
3.12,3.141,-0.299,-1.667,
3.13,3.267,0.04,-1.634,
3.14,3.404,0.356,-1.607,
3.15,3.545,0.653,-1.589,
3.16,3.688,0.937,-1.575,
3.17,3.83,1.211,-1.556,
3.18,3.974,1.479,-1.524,
3.19,4.123,1.738,-1.474,
3.2,4.284,1.985,-1.406,
3.21,4.461,2.215,-1.324,
3.22,4.657,2.425,-1.233,
3.23,4.872,2.614,-1.137,
3.24,5.102,2.782,-1.041,
3.25,5.341,2.931,-0.95,
3.26,5.585,3.062,-0.868,
3.27,5.83,3.177,-0.801,
3.28,6.072,3.278,-0.753,
3.29,6.307,3.369,-0.722,
3.3,6.533,3.451,-0.703,
3.31,6.748,3.528,-0.69,
3.32,6.952,3.6,-0.68,
3.33,7.148,3.663,-0.674,
3.34,7.341,3.718,-0.675,
3.35,7.537,3.763,-0.689,
3.36,7.741,3.796,-0.717,
3.37,7.951,3.819,-0.759,
3.38,8.168,3.833,-0.814,
3.39,8.386,3.84,-0.877,
3.4,8.601,3.842,-0.944,
3.41,8.812,3.842,-1.013,
3.42,9.014,3.84,-1.081,
3.43,9.208,3.835,-1.144,
3.44,9.395,3.827,-1.203,
3.45,9.575,3.813,-1.257,
3.46,9.749,3.793,-1.306,
3.47,9.912,3.765,-1.348,
3.48,10.063,3.729,-1.383,
3.49,10.199,3.686,-1.408,
3.5,10.318,3.637,-1.424,
3.51,10.422,3.581,-1.433,
3.52,10.516,3.518,-1.439,
3.53,10.605,3.449,-1.448,
3.54,10.693,3.371,-1.464,
3.55,10.785,3.287,-1.49,
3.56,10.881,3.196,-1.525,
3.57,10.98,3.101,-1.567,
3.58,11.08,3.003,-1.611,
3.59,11.179,2.904,-1.653,
3.6,11.273,2.805,-1.691,
3.61,11.359,2.706,-1.72,
3.62,11.434,2.606,-1.741,
3.63,11.493,2.505,-1.753,
3.64,11.534,2.402,-1.759,
3.65,11.557,2.296,-1.76,
3.66,11.562,2.186,-1.76,
3.67,11.55,2.073,-1.762,
3.68,11.521,1.957,-1.767,
3.69,11.476,1.842,-1.773,
3.7,11.413,1.73,-1.777,
3.71,11.331,1.624,-1.778,
3.72,11.23,1.525,-1.774,
3.73,11.108,1.434,-1.765,
3.74,10.966,1.35,-1.752,
3.75,10.808,1.271,-1.738,
3.76,10.638,1.195,-1.727,
3.77,10.458,1.119,-1.724,
3.78,10.271,1.041,-1.731,
3.79,10.077,0.961,-1.751,
3.8,9.873,0.879,-1.784,
3.81,9.658,0.797,-1.829,
3.82,9.43,0.716,-1.884,
3.83,9.189,0.639,-1.946,
3.84,8.934,0.567,-2.011,
3.85,8.667,0.501,-2.074,
3.86,8.389,0.442,-2.132,
3.87,8.099,0.39,-2.183,
3.88,7.801,0.345,-2.225,
3.89,7.493,0.307,-2.261,
3.9,7.179,0.275,-2.29,
3.91,6.858,0.246,-2.316,
3.92,6.534,0.22,-2.34,
3.93,6.206,0.193,-2.364,
3.94,5.876,0.164,-2.386,
3.95,5.543,0.131,-2.408,
3.96,5.205,0.094,-2.428,
3.97,4.86,0.053,-2.445,
3.98,4.505,0.01,-2.458,
3.99,4.141,-0.034,-2.466,
4,3.766,-0.078,-2.47,
4.01,3.381,-0.122,-2.468,
4.02,2.989,-0.164,-2.46,
4.03,2.591,-0.206,-2.449,
4.04,2.188,-0.246,-2.435,
4.05,1.78,-0.284,-2.424,
4.06,1.367,-0.32,-2.418,
4.07,0.95,-0.352,-2.42,
4.08,0.528,-0.379,-2.43,
4.09,0.104,-0.398,-2.448,
4.1,-0.318,-0.411,-2.473,
4.11,-0.734,-0.418,-2.504,
4.12,-1.139,-0.418,-2.54,
4.13,-1.53,-0.413,-2.581,
4.14,-1.909,-0.404,-2.627,
4.15,-2.281,-0.392,-2.674,
4.16,-2.65,-0.375,-2.717,
4.17,-3.024,-0.354,-2.753,
4.18,-3.406,-0.328,-2.78,
4.19,-3.799,-0.293,-2.8,
4.2,-4.208,-0.249,-2.818,
4.21,-4.633,-0.193,-2.84,
4.22,-5.072,-0.125,-2.866,
4.23,-5.519,-0.047,-2.897,
4.24,-5.967,0.039,-2.929,
4.25,-6.408,0.131,-2.961,
4.26,-6.837,0.226,-2.993,
4.27,-7.251,0.324,-3.029,
4.28,-7.649,0.423,-3.069,
4.29,-8.03,0.523,-3.117,
4.3,-8.392,0.624,-3.172,
4.31,-8.737,0.726,-3.234,
4.32,-9.065,0.831,-3.301,
4.33,-9.378,0.939,-3.369,
4.34,-9.677,1.049,-3.435,
4.35,-9.964,1.158,-3.495,
4.36,-10.239,1.263,-3.547,
4.37,-10.504,1.36,-3.592,
4.38,-10.76,1.447,-3.629,
4.39,-11.01,1.525,-3.661,
4.4,-11.252,1.595,-3.689,
4.41,-11.488,1.66,-3.712,
4.42,-11.715,1.721,-3.732,
4.43,-11.933,1.779,-3.749,
4.44,-12.139,1.835,-3.765,
4.45,-12.331,1.888,-3.781,
4.46,-12.506,1.938,-3.798,
4.47,-12.664,1.984,-3.815,
4.48,-12.803,2.025,-3.831,
4.49,-12.922,2.063,-3.845,
4.5,-13.02,2.097,-3.856,
4.51,-13.1,2.126,-3.865,
4.52,-13.163,2.152,-3.873,
4.53,-13.211,2.175,-3.879,
4.54,-13.248,2.193,-3.883,
4.55,-13.274,2.208,-3.888,
4.56,-13.291,2.22,-3.893,
4.57,-13.3,2.227,-3.898,
4.58,-13.301,2.23,-3.903,
4.59,-13.292,2.228,-3.907,
4.6,-13.274,2.221,-3.909,
4.61,-13.246,2.209,-3.908,
4.62,-13.206,2.192,-3.904,
4.63,-13.156,2.171,-3.898,
4.64,-13.095,2.145,-3.893,
4.65,-13.024,2.116,-3.887,
4.66,-12.943,2.085,-3.882,
4.67,-12.851,2.051,-3.877,
4.68,-12.748,2.016,-3.87,
4.69,-12.634,1.978,-3.861,
4.7,-12.509,1.938,-3.849,
4.71,-12.374,1.895,-3.834,
4.72,-12.229,1.849,-3.817,
4.73,-12.077,1.799,-3.802,
4.74,-11.917,1.746,-3.791,
4.75,-11.749,1.688,-3.786,
4.76,-11.572,1.622,-3.791,
4.77,-11.384,1.547,-3.806,
4.78,-11.187,1.459,-3.832,
4.79,-10.983,1.353,-3.87,
4.8,-10.775,1.228,-3.919,
4.81,-10.572,1.082,-3.977,
4.82,-10.381,0.918,-4.041,
4.83,-10.206,0.74,-4.105,
4.84,-10.05,0.552,-4.168,
4.85,-9.913,0.361,-4.228,
4.86,-9.792,0.166,-4.287,
4.87,-9.686,-0.03,-4.349,
4.88,-9.593,-0.231,-4.421,
4.89,-9.513,-0.438,-4.505,
4.9,-9.445,-0.651,-4.603,
4.91,-9.387,-0.871,-4.716,
4.92,-9.336,-1.101,-4.841,
4.93,-9.288,-1.34,-4.974,
4.94,-9.241,-1.59,-5.108,
4.95,-9.195,-1.852,-5.237,
4.96,-9.156,-2.129,-5.354,
4.97,-9.133,-2.419,-5.457,
4.98,-9.137,-2.722,-5.543,
4.99,-9.177,-3.034,-5.617,
5,-9.261,-3.351,-5.68,
5.01,-9.39,-3.669,-5.734,
5.02,-9.563,-3.983,-5.779,
5.03,-9.773,-4.291,-5.812,
5.04,-10.01,-4.591,-5.832,
5.05,-10.267,-4.882,-5.84,
5.06,-10.537,-5.161,-5.838,
5.07,-10.818,-5.425,-5.828,
5.08,-11.108,-5.667,-5.809,
5.09,-11.405,-5.884,-5.775,
5.1,-11.706,-6.074,-5.713,
5.11,-12.008,-6.238,-5.613,
5.12,-12.308,-6.38,-5.471,
5.13,-12.608,-6.503,-5.292,
5.14,-12.918,-6.613,-5.092,
5.15,-13.245,-6.71,-4.889,
5.16,-13.594,-6.797,-4.694,
5.17,-13.961,-6.872,-4.511,
5.18,-14.337,-6.938,-4.336,
5.19,-14.71,-6.997,-4.161,
5.2,-15.071,-7.05,-3.981,
5.21,-15.416,-7.103,-3.794,
5.22,-15.745,-7.157,-3.606,
5.23,-16.062,-7.214,-3.424,
5.24,-16.368,-7.275,-3.254,
5.25,-16.663,-7.336,-3.1,
5.26,-16.945,-7.396,-2.964,
5.27,-17.21,-7.448,-2.847,
5.28,-17.455,-7.489,-2.746,
5.29,-17.678,-7.515,-2.662,
5.3,-17.881,-7.526,-2.591,
5.31,-18.062,-7.521,-2.533,
5.32,-18.22,-7.5,-2.483,
5.33,-18.354,-7.464,-2.439,
5.34,-18.459,-7.415,-2.398,
5.35,-18.535,-7.353,-2.357,
5.36,-18.584,-7.281,-2.312,
5.37,-18.609,-7.201,-2.258,
5.38,-18.61,-7.114,-2.191,
5.39,-18.59,-7.022,-2.108,
5.4,-18.547,-6.923,-2.01,
5.41,-18.483,-6.814,-1.899,
5.42,-18.401,-6.689,-1.78,
5.43,-18.303,-6.54,-1.662,
5.44,-18.196,-6.363,-1.551,
5.45,-18.08,-6.155,-1.455,
5.46,-17.957,-5.917,-1.374,
5.47,-17.821,-5.653,-1.304,
5.48,-17.665,-5.368,-1.233,
5.49,-17.481,-5.063,-1.153,
5.5,-17.267,-4.74,-1.058,
5.51,-17.028,-4.394,-0.952,
5.52,-16.775,-4.02,-0.844,
5.53,-16.525,-3.612,-0.748,
5.54,-16.29,-3.164,-0.672,
5.55,-16.079,-2.67,-0.625,
5.56,-15.892,-2.122,-0.608,
5.57,-15.728,-1.513,-0.617,
5.58,-15.583,-0.83,-0.648,
5.59,-15.458,-0.065,-0.692,
5.6,-15.359,0.782,-0.736,
5.61,-15.29,1.695,-0.762,
5.62,-15.252,2.644,-0.739,
5.63,-15.243,3.591,-0.637,
5.64,-15.255,4.502,-0.43,
5.65,-15.281,5.358,-0.113,
5.66,-15.316,6.154,0.294,
5.67,-15.357,6.893,0.751,
5.68,-15.402,7.578,1.212,
5.69,-15.444,8.209,1.634,
5.7,-15.477,8.783,1.984,
5.71,-15.491,9.297,2.246,
5.72,-15.484,9.755,2.421,
5.73,-15.456,10.169,2.525,
5.74,-15.419,10.555,2.582,
5.75,-15.383,10.927,2.613,
5.76,-15.357,11.291,2.63,
5.77,-15.347,11.648,2.629,
5.78,-15.354,11.989,2.6,
5.79,-15.374,12.308,2.531,
5.8,-15.407,12.601,2.421,
5.81,-15.452,12.868,2.272,
5.82,-15.507,13.109,2.098,
5.83,-15.571,13.325,1.907,
5.84,-15.643,13.514,1.71,
5.85,-15.718,13.674,1.508,
5.86,-15.795,13.802,1.303,
5.87,-15.871,13.895,1.097,
5.88,-15.943,13.955,0.891,
5.89,-16.011,13.984,0.692,
5.9,-16.073,13.986,0.502,
5.91,-16.126,13.963,0.324,
5.92,-16.169,13.912,0.156,
5.93,-16.199,13.829,-0.006,
5.94,-16.216,13.711,-0.168,
5.95,-16.219,13.556,-0.335,
5.96,-16.211,13.366,-0.507,
5.97,-16.193,13.143,-0.683,
5.98,-16.163,12.888,-0.86,
5.99,-16.123,12.596,-1.036,
6,-16.074,12.263,-1.207,
6.01,-16.023,11.886,-1.368,
6.02,-15.976,11.465,-1.514,
6.03,-15.94,11.003,-1.641,
6.04,-15.916,10.502,-1.746,
6.05,-15.908,9.959,-1.826,
6.06,-15.917,9.369,-1.883,
6.07,-15.949,8.722,-1.917,
6.08,-16.008,8.012,-1.933,
6.09,-16.097,7.237,-1.936,
6.1,-16.214,6.406,-1.936,
6.11,-16.352,5.534,-1.948,
6.12,-16.503,4.644,-1.988,
6.13,-16.658,3.759,-2.068,
6.14,-16.81,2.903,-2.196,
6.15,-16.95,2.096,-2.376,
6.16,-17.072,1.357,-2.603,
6.17,-17.165,0.702,-2.861,
6.18,-17.218,0.142,-3.123,
6.19,-17.226,-0.328,-3.358,
6.2,-17.192,-0.724,-3.545,
6.21,-17.129,-1.076,-3.683,
6.22,-17.054,-1.41,-3.79,
6.23,-16.981,-1.744,-3.888,
6.24,-16.92,-2.083,-3.989,
6.25,-16.874,-2.421,-4.088,
6.26,-16.839,-2.752,-4.172,
6.27,-16.808,-3.07,-4.225,
6.28,-16.777,-3.368,-4.244,
6.29,-16.746,-3.64,-4.237,
6.3,-16.719,-3.877,-4.219,
6.31,-16.701,-4.071,-4.202,
6.32,-16.694,-4.216,-4.195,
6.33,-16.699,-4.308,-4.197,
6.34,-16.71,-4.346,-4.199,
6.35,-16.724,-4.336,-4.193,
6.36,-16.735,-4.285,-4.172,
6.37,-16.738,-4.2,-4.133,
6.38,-16.729,-4.086,-4.074,
6.39,-16.706,-3.946,-3.994,
6.4,-16.666,-3.78,-3.887,
6.41,-16.609,-3.581,-3.747,
6.42,-16.53,-3.34,-3.567,
6.43,-16.419,-3.047,-3.344,
6.44,-16.27,-2.69,-3.083,
6.45,-16.078,-2.262,-2.792,
6.46,-15.844,-1.76,-2.485,
6.47,-15.583,-1.189,-2.17,
6.48,-15.312,-0.553,-1.855,
6.49,-15.053,0.143,-1.542,
6.5,-14.822,0.891,-1.23,
6.51,-14.631,1.68,-0.921,
6.52,-14.48,2.495,-0.612,
6.53,-14.361,3.315,-0.3,
6.54,-14.259,4.117,0.022,
6.55,-14.158,4.877,0.362,
6.56,-14.043,5.571,0.729,
6.57,-13.907,6.179,1.129,
6.58,-13.752,6.688,1.565,
6.59,-13.583,7.096,2.034,
6.6,-13.408,7.415,2.526,
6.61,-13.231,7.67,3.026,
6.62,-13.055,7.887,3.518,
6.63,-12.879,8.093,3.989,
6.64,-12.707,8.305,4.428,
6.65,-12.542,8.53,4.825,
6.66,-12.388,8.767,5.167,
6.67,-12.245,9.012,5.44,
6.68,-12.109,9.258,5.63,
6.69,-11.978,9.498,5.734,
6.7,-11.847,9.73,5.762,
6.71,-11.718,9.949,5.735,
6.72,-11.598,10.15,5.681,
6.73,-11.495,10.327,5.622,
6.74,-11.42,10.471,5.571,
6.75,-11.378,10.576,5.528,
6.76,-11.366,10.638,5.484,
6.77,-11.38,10.66,5.43,
6.78,-11.41,10.647,5.359,
6.79,-11.449,10.607,5.274,
6.8,-11.495,10.541,5.182,
6.81,-11.547,10.453,5.093,
6.82,-11.605,10.344,5.014,
6.83,-11.669,10.218,4.947,
6.84,-11.737,10.076,4.891,
6.85,-11.807,9.924,4.84,
6.86,-11.879,9.761,4.788,
6.87,-11.955,9.586,4.724,
6.88,-12.034,9.396,4.639,
6.89,-12.12,9.183,4.528,
6.9,-12.213,8.939,4.387,
6.91,-12.313,8.657,4.215,
6.92,-12.42,8.332,4.018,
6.93,-12.534,7.963,3.802,
6.94,-12.657,7.546,3.577,
6.95,-12.791,7.078,3.35,
6.96,-12.94,6.548,3.119,
6.97,-13.106,5.949,2.868,
6.98,-13.291,5.279,2.573,
6.99,-13.491,4.553,2.204,
7,-13.696,3.797,1.751,
7.01,-13.895,3.043,1.222,
7.02,-14.069,2.315,0.648,
7.03,-14.206,1.632,0.065,
7.04,-14.294,1.001,-0.498,
7.05,-14.329,0.427,-1.03,
7.06,-14.313,-0.088,-1.528,
7.07,-14.254,-0.549,-1.995,
7.08,-14.159,-0.967,-2.433,
7.09,-14.032,-1.356,-2.836,
7.1,-13.872,-1.73,-3.2,
7.11,-13.68,-2.1,-3.519,
7.12,-13.458,-2.469,-3.793,
7.13,-13.217,-2.838,-4.023,
7.14,-12.976,-3.203,-4.211,
7.15,-12.754,-3.558,-4.363,
7.16,-12.565,-3.896,-4.488,
7.17,-12.418,-4.208,-4.595,
7.18,-12.311,-4.488,-4.691,
7.19,-12.24,-4.729,-4.779,
7.2,-12.197,-4.927,-4.854,
7.21,-12.174,-5.08,-4.911,
7.22,-12.167,-5.188,-4.942,
7.23,-12.172,-5.253,-4.948,
7.24,-12.186,-5.277,-4.931,
7.25,-12.207,-5.265,-4.899,
7.26,-12.232,-5.223,-4.856,
7.27,-12.258,-5.156,-4.805,
7.28,-12.279,-5.07,-4.743,
7.29,-12.292,-4.966,-4.668,
7.3,-12.293,-4.844,-4.574,
7.31,-12.279,-4.7,-4.453,
7.32,-12.251,-4.528,-4.299,
7.33,-12.207,-4.322,-4.102,
